theta_o,Lambert,ON,QON,footnoteQON,fujiiQON,FON,EON,GGX,MRM
-89.9999,0.31831,0.29106,0.307238,0.311706,0.294077,0.287527,0.287527,0.104809,0.00308876
-88.9999,0.31831,0.291065,0.307238,0.311706,0.29408,0.28753,0.287712,0.0303852,0.000834397
-87.9999,0.31831,0.291079,0.307238,0.311706,0.29409,0.28754,0.28792,0.0174967,0.000446895
-86.9999,0.31831,0.291102,0.307238,0.311706,0.294107,0.287557,0.288136,0.0129026,0.000305945
-85.9999,0.31831,0.291135,0.307238,0.311706,0.29413,0.28758,0.28836,0.0106556,0.000234092
-84.9999,0.31831,0.291178,0.307238,0.311706,0.29416,0.28761,0.288592,0.00939118,0.000190747
-83.9999,0.31831,0.291229,0.307238,0.311706,0.294196,0.287647,0.288831,0.00863781,0.000161846
-82.9999,0.31831,0.29129,0.307238,0.311706,0.294239,0.28769,0.289078,0.0081918,0.000141258
-81.9999,0.31831,0.29136,0.307238,0.311706,0.294289,0.28774,0.289332,0.00795258,0.000125892
-80.9999,0.31831,0.29144,0.307238,0.311706,0.294345,0.287796,0.289593,0.00786643,0.00011402
-79.9999,0.31831,0.291528,0.307238,0.311706,0.294408,0.287859,0.289861,0.00790379,0.0001046
-78.9999,0.31831,0.291626,0.307238,0.311706,0.294477,0.287929,0.290136,0.00804895,9.69708e-005
-77.9999,0.31831,0.291734,0.307238,0.311706,0.294553,0.288005,0.290417,0.00829508,9.06887e-005
-76.9999,0.31831,0.29185,0.307238,0.311706,0.294635,0.288088,0.290705,0.00864165,8.54469e-005
-75.9999,0.31831,0.291976,0.307238,0.311706,0.294724,0.288177,0.290998,0.00909333,8.10266e-005
-74.9999,0.31831,0.29211,0.307238,0.311706,0.294819,0.288273,0.291298,0.00965952,7.72669e-005
-73.9999,0.31831,0.292254,0.307238,0.311706,0.294921,0.288375,0.291603,0.0103545,7.40476e-005
-72.9999,0.31831,0.292407,0.307238,0.311706,0.295029,0.288483,0.291914,0.0111982,7.12767e-005
-71.9999,0.31831,0.292569,0.307238,0.311706,0.295143,0.288598,0.29223,0.012217,6.8883e-005
-70.9999,0.31831,0.292739,0.307238,0.311706,0.295264,0.288719,0.292551,0.0134457,6.68103e-005
-69.9999,0.31831,0.292919,0.307238,0.311706,0.295391,0.288847,0.292877,0.0149298,6.50141e-005
-68.9999,0.31831,0.293107,0.307238,0.311706,0.295524,0.28898,0.293208,0.0167286,6.34583e-005
-67.9999,0.31831,0.293304,0.307238,0.311706,0.295664,0.28912,0.293543,0.0189209,6.21137e-005
-66.9999,0.31831,0.29351,0.307238,0.311706,0.295809,0.289266,0.293882,0.0216108,6.09563e-005
-65.9999,0.31831,0.293725,0.307238,0.311706,0.295961,0.289419,0.294225,0.0249388,5.99666e-005
-64.9999,0.31831,0.293948,0.307238,0.311706,0.296119,0.289577,0.294572,0.029096,5.91282e-005
-63.9999,0.31831,0.294179,0.307238,0.311706,0.296282,0.289741,0.294922,0.0343464,5.84276e-005
-62.9999,0.31831,0.294419,0.307238,0.311706,0.296452,0.289912,0.295275,0.0410609,5.78534e-005
-61.9999,0.31831,0.294668,0.307238,0.311706,0.296628,0.290088,0.295632,0.0497699,5.73963e-005
-60.9999,0.31831,0.294924,0.307238,0.311706,0.296809,0.29027,0.295992,0.0612476,5.70484e-005
-59.9999,0.31831,0.295189,0.307238,0.311706,0.296996,0.290458,0.296354,0.0766503,5.68033e-005
-58.9999,0.31831,0.295462,0.307238,0.311706,0.29719,0.290652,0.296718,0.0977497,5.66556e-005
-57.9999,0.31831,0.295743,0.307238,0.311706,0.297388,0.290852,0.297085,0.127341,5.6601e-005
-56.9999,0.31831,0.296032,0.307238,0.311706,0.297593,0.291057,0.297454,0.169984,5.6636e-005
-55.9999,0.31831,0.296329,0.307238,0.311706,0.297803,0.291268,0.297825,0.233407,5.67578e-005
-54.9999,0.31831,0.296634,0.307238,0.311706,0.298018,0.291484,0.298198,0.331313,5.69645e-005
-53.9999,0.31831,0.296946,0.307238,0.311706,0.298239,0.291706,0.298572,0.489316,5.72545e-005
-52.9999,0.31831,0.297266,0.307238,0.311706,0.298465,0.291933,0.298948,0.75842,5.76272e-005
-51.9999,0.31831,0.297594,0.307238,0.311706,0.298697,0.292165,0.299325,1.24837,5.80821e-005
-50.9999,0.31831,0.297929,0.307238,0.311706,0.298933,0.292403,0.299702,2.21906,5.86195e-005
-49.9999,0.31831,0.298271,0.307238,0.311706,0.299175,0.292646,0.300081,4.36632,5.924e-005
-48.9999,0.31831,0.29862,0.307238,0.311706,0.299422,0.292894,0.300461,9.8774,5.99449e-005
-47.9999,0.31831,0.298977,0.307238,0.311706,0.299674,0.293147,0.300841,27.2835,6.07356e-005
-46.9999,0.31831,0.29934,0.307238,0.311706,0.299931,0.293405,0.301223,100.834,6.16143e-005
-45.9999,0.31831,0.29971,0.307238,0.311706,0.300193,0.293667,0.301604,522.21,6.25835e-005
-44.9999,0.31831,0.300087,0.307238,0.311706,0.30046,0.293935,0.301986,1591.47,6.36462e-005
-43.9999,0.31831,0.300365,0.307238,0.311706,0.300731,0.294207,0.302368,504.124,6.48058e-005
-42.9999,0.31831,0.300652,0.307238,0.311706,0.301007,0.294484,0.30275,94.0012,6.60663e-005
-41.9999,0.31831,0.300947,0.307238,0.311706,0.301287,0.294766,0.303133,24.5607,6.74323e-005
-40.9999,0.31831,0.30125,0.307238,0.311706,0.301572,0.295052,0.303516,8.58484,6.89087e-005
-39.9999,0.31831,0.301559,0.307238,0.311706,0.301862,0.295342,0.303898,3.66329,7.05013e-005
-38.9999,0.31831,0.301874,0.307238,0.311706,0.302155,0.295637,0.304281,1.79678,7.22163e-005
-37.9999,0.31831,0.302195,0.307238,0.311706,0.302453,0.295936,0.304664,0.975251,7.40606e-005
-36.9999,0.31831,0.30252,0.307238,0.311706,0.302754,0.296239,0.305046,0.571472,7.60421e-005
-35.9999,0.31831,0.302851,0.307238,0.311706,0.30306,0.296546,0.305429,0.35549,7.81691e-005
-34.9999,0.31831,0.303185,0.307238,0.311706,0.30337,0.296857,0.305811,0.231979,8.04512e-005
-33.9999,0.31831,0.303523,0.307238,0.311706,0.303683,0.297171,0.306194,0.157431,8.28985e-005
-32.9999,0.31831,0.303864,0.307238,0.311706,0.304001,0.29749,0.306576,0.110387,8.55224e-005
-31.9999,0.31831,0.304209,0.307238,0.311706,0.304321,0.297812,0.306958,0.0795711,8.83356e-005
-30.9999,0.31831,0.304556,0.307238,0.311706,0.304646,0.298137,0.307339,0.0587343,9.13516e-005
-29.9999,0.31831,0.304906,0.307238,0.311706,0.304973,0.298466,0.307721,0.0442548,9.45857e-005
-28.9999,0.31831,0.305258,0.307238,0.311706,0.305304,0.298799,0.308103,0.033951,9.80547e-005
-27.9999,0.31831,0.305611,0.307238,0.311706,0.305639,0.299134,0.308484,0.0264641,0.000101777
-26.9999,0.31831,0.305967,0.307238,0.311706,0.305976,0.299473,0.308866,0.0209226,0.000105773
-25.9999,0.31831,0.306324,0.307238,0.311706,0.306316,0.299815,0.309247,0.0167529,0.000110064
-24.9999,0.31831,0.306682,0.307238,0.311706,0.30666,0.300159,0.309628,0.0135687,0.000114677
-23.9999,0.31831,0.307041,0.307238,0.311706,0.307006,0.300507,0.31001,0.0111044,0.000119638
-22.9999,0.31831,0.307401,0.307238,0.311706,0.307355,0.300857,0.310391,0.00917417,0.000124977
-21.9999,0.31831,0.307763,0.307238,0.311706,0.307706,0.30121,0.310773,0.00764543,0.000130729
-20.9999,0.31831,0.308125,0.307238,0.311706,0.30806,0.301565,0.311154,0.0064224,0.000136931
-19.9999,0.31831,0.308487,0.307238,0.311706,0.308416,0.301923,0.311536,0.00543485,0.000143625
-18.9999,0.31831,0.308851,0.307238,0.311706,0.308775,0.302283,0.311918,0.00463059,0.000150856
-17.9999,0.31831,0.309214,0.307238,0.311706,0.309135,0.302645,0.3123,0.0039704,0.000158678
-16.9999,0.31831,0.309579,0.307238,0.311706,0.309498,0.303009,0.312682,0.00342447,0.000167148
-15.9999,0.31831,0.309943,0.307238,0.311706,0.309863,0.303375,0.313064,0.00296995,0.000176331
-14.9999,0.31831,0.310309,0.307238,0.311706,0.310229,0.303743,0.313447,0.00258911,0.000186299
-13.9999,0.31831,0.310674,0.307238,0.311706,0.310598,0.304113,0.313829,0.00226809,0.000197136
-12.9999,0.31831,0.31104,0.307238,0.311706,0.310968,0.304484,0.314212,0.00199598,0.000208932
-11.9999,0.31831,0.311407,0.307238,0.311706,0.311339,0.304857,0.314595,0.00176412,0.000221792
-10.9999,0.31831,0.311774,0.307238,0.311706,0.311712,0.305231,0.314979,0.00156557,0.000235834
-9.9999,0.31831,0.312141,0.307238,0.311706,0.312086,0.305606,0.315362,0.00139475,0.00025119
-8.9999,0.31831,0.312509,0.307238,0.311706,0.312461,0.305983,0.315745,0.00124715,0.000268013
-7.9999,0.31831,0.312878,0.307238,0.311706,0.312837,0.306361,0.316129,0.00111907,0.000286474
-6.9999,0.31831,0.313248,0.307238,0.311706,0.313214,0.306739,0.316513,0.00100749,0.00030677
-5.9999,0.31831,0.313619,0.307238,0.311706,0.313592,0.307119,0.316896,0.000909918,0.000329127
-4.9999,0.31831,0.31399,0.307238,0.311706,0.313971,0.307499,0.31728,0.000824297,0.000353802
-3.9999,0.31831,0.314363,0.307238,0.311706,0.31435,0.307879,0.317663,0.000748906,0.000381093
-2.9999,0.31831,0.314737,0.307238,0.311706,0.314729,0.30826,0.318047,0.000682307,0.000411341
-1.9999,0.31831,0.315113,0.307238,0.311706,0.315109,0.308642,0.31843,0.000623295,0.000444943
-0.999901,0.31831,0.315491,0.307238,0.311706,0.31549,0.309024,0.318812,0.000570851,0.000482359
9.91821e-005,0.31831,0.31587,0.307238,0.311706,0.31587,0.309405,0.319194,0.000524114,0.000524123
1.0001,0.31831,0.316249,0.307618,0.312087,0.31625,0.309787,0.319576,0.000482351,0.000570861
2.0001,0.31831,0.316627,0.307999,0.312467,0.316631,0.310169,0.319957,0.000444936,0.000623306
3.0001,0.31831,0.317003,0.30838,0.312848,0.317012,0.310552,0.320338,0.000411335,0.00068232
4.0001,0.31831,0.317377,0.308762,0.31323,0.317394,0.310935,0.320719,0.000381087,0.00074892
5.0001,0.31831,0.31775,0.309144,0.313613,0.317777,0.31132,0.321101,0.000353797,0.000824313
6.0001,0.31831,0.318122,0.309528,0.313997,0.318161,0.311705,0.321483,0.000329123,0.000909936
7.0001,0.31831,0.318494,0.309914,0.314382,0.318546,0.312092,0.321865,0.000306766,0.00100751
8.0001,0.31831,0.318865,0.310301,0.314769,0.318933,0.31248,0.322249,0.00028647,0.00111909
9.0001,0.31831,0.319235,0.31069,0.315158,0.319322,0.312871,0.322633,0.000268009,0.00124717
10.0001,0.31831,0.319606,0.311081,0.315549,0.319713,0.313263,0.323019,0.000251187,0.00139478
11.0001,0.31831,0.319977,0.311474,0.315942,0.320106,0.313658,0.323406,0.000235831,0.00156561
12.0001,0.31831,0.320349,0.31187,0.316339,0.320502,0.314056,0.323794,0.000221789,0.00176416
13.0001,0.31831,0.320721,0.312269,0.316738,0.320901,0.314456,0.324185,0.000208929,0.00199603
14.0001,0.31831,0.321095,0.312671,0.31714,0.321304,0.31486,0.324577,0.000197134,0.00226815
15.0001,0.31831,0.32147,0.313077,0.317546,0.321709,0.315268,0.324971,0.000186297,0.00258918
16.0001,0.31831,0.321846,0.313487,0.317955,0.322119,0.315679,0.325368,0.000176329,0.00297004
17.0001,0.31831,0.322225,0.313901,0.318369,0.322533,0.316094,0.325767,0.000167146,0.00342457
18.0001,0.31831,0.322606,0.314319,0.318787,0.322951,0.316514,0.326169,0.000158677,0.00397051
19.0001,0.31831,0.322989,0.314742,0.31921,0.323374,0.316939,0.326574,0.000150855,0.00463073
20.0001,0.31831,0.323376,0.31517,0.319638,0.323802,0.317368,0.326982,0.000143623,0.00543502
21.0001,0.31831,0.323766,0.315603,0.320072,0.324236,0.317804,0.327393,0.00013693,0.00642262
22.0001,0.31831,0.324159,0.316043,0.320511,0.324675,0.318245,0.327808,0.000130728,0.0076457
23.0001,0.31831,0.324557,0.316489,0.320957,0.325121,0.318692,0.328227,0.000124976,0.00917451
24.0001,0.31831,0.324959,0.316941,0.321409,0.325573,0.319146,0.328649,0.000119637,0.0111049
25.0001,0.31831,0.325366,0.3174,0.321869,0.326032,0.319607,0.329077,0.000114676,0.0135692
26.0001,0.31831,0.325779,0.317867,0.322336,0.326499,0.320076,0.329509,0.000110063,0.0167536
27.0001,0.31831,0.326197,0.318342,0.322811,0.326974,0.320553,0.329946,0.000105772,0.0209235
28.0001,0.31831,0.326622,0.318825,0.323294,0.327458,0.321038,0.330388,0.000101776,0.0264654
29.0001,0.31831,0.327054,0.319318,0.323787,0.32795,0.321533,0.330837,9.80539e-005,0.0339528
30.0001,0.31831,0.327493,0.31982,0.324289,0.328452,0.322037,0.331292,9.4585e-005,0.0442572
31.0001,0.31831,0.327941,0.320333,0.324801,0.328965,0.322551,0.331753,9.1351e-005,0.0587378
32.0001,0.31831,0.328397,0.320856,0.325324,0.329488,0.323076,0.332222,8.8335e-005,0.0795761
33.0001,0.31831,0.328862,0.321391,0.325859,0.330023,0.323613,0.332699,8.55219e-005,0.110394
34.0001,0.31831,0.329338,0.321938,0.326406,0.33057,0.324163,0.333185,8.2898e-005,0.157442
35.0001,0.31831,0.329824,0.322498,0.326966,0.33113,0.324725,0.333679,8.04507e-005,0.231998
36.0001,0.31831,0.330323,0.323072,0.32754,0.331704,0.325301,0.334184,7.81687e-005,0.355522
37.0001,0.31831,0.330833,0.32366,0.328129,0.332292,0.325892,0.3347,7.60417e-005,0.57153
38.0001,0.31831,0.331358,0.324265,0.328733,0.332897,0.326499,0.335227,7.40603e-005,0.975359
39.0001,0.31831,0.331897,0.324886,0.329354,0.333518,0.327122,0.335766,7.22159e-005,1.79701
40.0001,0.31831,0.332452,0.325525,0.329993,0.334157,0.327763,0.33632,7.05009e-005,3.66386
41.0001,0.31831,0.333023,0.326182,0.330651,0.334815,0.328424,0.336888,6.89084e-005,8.58644
42.0001,0.31831,0.333613,0.326861,0.331329,0.335493,0.329105,0.337472,6.7432e-005,24.5665
43.0001,0.31831,0.334222,0.32756,0.332029,0.336193,0.329807,0.338073,6.60661e-005,94.0299
44.0001,0.31831,0.334852,0.328283,0.332752,0.336916,0.330533,0.338694,6.48055e-005,504.295
45.0001,0.31831,0.335505,0.329031,0.3335,0.337663,0.331284,0.339334,6.3646e-005,1591.47
46.0001,0.31831,0.335882,0.329408,0.333877,0.33804,0.331662,0.339599,6.25833e-005,522.034
47.0001,0.31831,0.336253,0.329778,0.334247,0.338411,0.332034,0.339852,6.16142e-005,100.804
48.0001,0.31831,0.336616,0.330142,0.33461,0.338774,0.332399,0.340093,6.07355e-005,27.2771
49.0001,0.31831,0.336972,0.330498,0.334967,0.33913,0.332757,0.340324,5.99447e-005,9.87564
50.0001,0.31831,0.337322,0.330848,0.335316,0.33948,0.333107,0.340543,5.92399e-005,4.36567
51.0001,0.31831,0.337664,0.33119,0.335658,0.339822,0.333451,0.34075,5.86194e-005,2.21879
52.0001,0.31831,0.337999,0.331525,0.335993,0.340157,0.333787,0.340946,5.8082e-005,1.24824
53.0001,0.31831,0.338326,0.331852,0.336321,0.340484,0.334116,0.341131,5.76271e-005,0.75835
54.0001,0.31831,0.338646,0.332172,0.33664,0.340804,0.334437,0.341303,5.72545e-005,0.489275
55.0001,0.31831,0.338958,0.332484,0.336953,0.341117,0.33475,0.341464,5.69644e-005,0.331289
56.0001,0.31831,0.339263,0.332789,0.337258,0.341421,0.335056,0.341614,5.67578e-005,0.233391
57.0001,0.31831,0.33956,0.333086,0.337554,0.341718,0.335354,0.341752,5.6636e-005,0.169973
58.0001,0.31831,0.339849,0.333375,0.337843,0.342007,0.335644,0.341878,5.6601e-005,0.127334
59.0001,0.31831,0.34013,0.333656,0.338124,0.342288,0.335927,0.341993,5.66557e-005,0.0977449
60.0001,0.31831,0.340403,0.333929,0.338398,0.342561,0.336201,0.342096,5.68034e-005,0.0766468
61.0001,0.31831,0.340668,0.334194,0.338662,0.342826,0.336467,0.342188,5.70485e-005,0.061245
62.0001,0.31831,0.340925,0.334451,0.338919,0.343083,0.336724,0.342268,5.73964e-005,0.0497679
63.0001,0.31831,0.341173,0.334699,0.339167,0.343331,0.336974,0.342337,5.78535e-005,0.0410594
64.0001,0.31831,0.341413,0.334939,0.339407,0.343571,0.337215,0.342395,5.84277e-005,0.0343452
65.0001,0.31831,0.341645,0.33517,0.339639,0.343803,0.337447,0.342442,5.91284e-005,0.0290951
66.0001,0.31831,0.341868,0.335394,0.339862,0.344026,0.337671,0.342477,5.99668e-005,0.0249381
67.0001,0.31831,0.342082,0.335608,0.340077,0.34424,0.337886,0.342502,6.09566e-005,0.0216102
68.0001,0.31831,0.342288,0.335814,0.340282,0.344446,0.338093,0.342515,6.21139e-005,0.0189204
69.0001,0.31831,0.342485,0.336011,0.34048,0.344643,0.338291,0.342518,6.34586e-005,0.0167282
70.0001,0.31831,0.342674,0.336199,0.340668,0.344832,0.33848,0.342511,6.50144e-005,0.0149294
71.0001,0.31831,0.342853,0.336379,0.340847,0.345011,0.33866,0.342492,6.68107e-005,0.0134455
72.0001,0.31831,0.343024,0.33655,0.341018,0.345182,0.338832,0.342464,6.88834e-005,0.0122168
73.0001,0.31831,0.343186,0.336711,0.34118,0.345344,0.338994,0.342425,7.12772e-005,0.0111981
74.0001,0.31831,0.343338,0.336864,0.341333,0.345496,0.339147,0.342376,7.40482e-005,0.0103544
75.0001,0.31831,0.343482,0.337008,0.341476,0.34564,0.339292,0.342317,7.72676e-005,0.0096594
76.0001,0.31831,0.343617,0.337143,0.341611,0.345775,0.339427,0.342248,8.10274e-005,0.00909323
77.0001,0.31831,0.343742,0.337268,0.341737,0.3459,0.339553,0.34217,8.54479e-005,0.00864157
78.0001,0.31831,0.343859,0.337385,0.341853,0.346017,0.33967,0.342082,9.06898e-005,0.00829501
79.0001,0.31831,0.343966,0.337492,0.34196,0.346124,0.339777,0.341984,9.69722e-005,0.00804891
80.0001,0.31831,0.344064,0.33759,0.342058,0.346222,0.339876,0.341877,0.000104602,0.00790377
81.0001,0.31831,0.344153,0.337679,0.342147,0.346311,0.339965,0.341762,0.000114022,0.00786644
82.0001,0.31831,0.344232,0.337758,0.342227,0.34639,0.340045,0.341637,0.000125895,0.00795261
83.0001,0.31831,0.344303,0.337828,0.342297,0.346461,0.340115,0.341503,0.000141262,0.00819187
84.0001,0.31831,0.344363,0.337889,0.342358,0.346521,0.340176,0.341361,0.00016185,0.00863792
85.0001,0.31831,0.344415,0.337941,0.342409,0.346573,0.340228,0.34121,0.000190754,0.00939137
86.0001,0.31831,0.344457,0.337983,0.342452,0.346615,0.340271,0.34105,0.000234103,0.0106559
87.0001,0.31831,0.34449,0.338016,0.342484,0.346648,0.340304,0.340882,0.000305964,0.0129032
88.0001,0.31831,0.344513,0.338039,0.342508,0.346672,0.340327,0.340706,0.000446936,0.017498
89.0001,0.31831,0.344528,0.338053,0.342522,0.346686,0.340341,0.340522,0.000834538,0.0303899
